counterparty_id,acct_last_updated_ts_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
13647,1,337.20400000000006,5,424.64,0.09298104804074647,7.9,472.04,7.9,-1.3724571109560846,167.4869248150434,187.25607461441675,187.25607461441675,1686.0200000000002,28051.869984000008,35064.83748000001,35064.83748000001
14288,1,219.675,2,426.6,-1.9999999999999993,12.75,426.6,12.75,0.0,206.925,292.6361413940527,292.6361413940527,439.35,42817.955625,85635.91125,85635.91125
16341,1,250.02400000000003,5,797.65,-0.8031821962740544,7.05,797.65,5.44,0.893347722935737,307.900625566107,344.24336454026246,344.24336454026246,1250.1200000000001,94802.79522400003,118503.49403000003,118503.49403000003
12535,1,358.17499999999995,2,371.45,-1.9999999999999996,344.9,371.45,344.9,0.0,13.275000000000006,18.773685040502844,18.773685040502844,716.3499999999999,176.22562500000015,352.4512500000003,352.4512500000003
12444,1,1001.092,5,1870.2,-0.09791185756798981,936.64,1870.2,562.54,1.1947631119781756,453.0521788668498,506.5277346503349,506.5277346503349,5005.46,205256.27677600004,256570.34597000005,256570.34597000005
12534,1,1089.18,1,1089.18,NaN,1089.18,1089.18,1089.18,NaN,0.0,NaN,NaN,1089.18,0.0,NaN,NaN
70749,1,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
13858,1,216.17,1,216.17,NaN,216.17,216.17,216.17,NaN,0.0,NaN,NaN,216.17,0.0,NaN,NaN
70755,1,298.0,1,298.0,NaN,298.0,298.0,298.0,NaN,0.0,NaN,NaN,298.0,0.0,NaN,NaN
70660,1,202.68,1,202.68,NaN,202.68,202.68,202.68,NaN,0.0,NaN,NaN,202.68,0.0,NaN,NaN
15555,1,246.73263157894732,19,198.43,-0.6312432181357646,5.98,620.35,5.1,0.25557132304798025,169.5699482698296,174.21656059954375,174.21656059954375,4687.919999999999,28753.967356232686,30351.409987134502,30351.409987134502
17227,1,156.55333333333334,6,142.25,-1.4936854575239245,219.01,223.9,107.11,0.4590547183365188,47.91414219436911,52.48731300673208,52.48731300673208,939.32,2295.7650222222223,2754.9180266666667,2754.9180266666667
69583,1,366.6166666666667,9,1033.52,-0.35112108011903587,42.01,1033.52,2.9,0.8510237246348797,316.87432268610496,336.09597353285864,336.09597353285864,3299.55,100409.33637777778,112960.503425,112960.503425
17454,1,128.42666666666665,3,165.85,-1.4999999999999998,104.0,165.85,104.0,0.6123622594940575,26.870561752387843,32.909582697648,32.909582697648,385.28,722.0270888888884,1083.0406333333326,1083.0406333333326
17189,1,192.2,2,227.22,-2.0000000000000004,157.18,227.22,157.18,-3.388221007748361E-16,35.019999999999996,49.525758954305786,49.525758954305786,384.4,1226.4003999999998,2452.8007999999995,2452.8007999999995
70272,1,431.0704761904761,21,259.55,7.72363335014936,80.55,2482.44,19.8,2.8188762365918647,534.1099633032259,547.2998497576643,547.2998497576643,9052.479999999998,285273.45289977326,299537.1255447619,299537.1255447619
17730,1,336.6184615384615,13,311.48,0.504514646127602,3.4,662.7,3.4,-0.5471286341447767,167.89417325511258,174.74979598682197,174.74979598682197,4376.039999999999,28188.453413017756,30537.491197435902,30537.491197435902
17239,1,192.525,2,382.5,-2.0000000000000027,2.55,382.5,2.55,-5.433388533097059E-16,189.975,268.66522151182875,268.66522151182875,385.05,36090.500625,72181.00125,72181.00125
15550,1,143.9075,4,137.9,-0.8169716399638292,142.35,154.24,137.9,0.9108168685166741,6.183354166631578,7.139922385199072,7.139922385199072,575.63,38.233868750000106,50.978491666666805,50.978491666666805
13717,1,212.35500000000002,6,298.05,-0.08745306143791831,12.75,301.54,12.75,-1.082460040351379,99.57643241082033,109.08051645458964,109.08051645458964,1274.13,9915.465891666669,11898.559070000001,11898.559070000001
15681,1,317.65999999999997,6,345.68,-0.4950217308309517,479.8,479.8,24.9,-0.7533638305220207,155.37584968928303,170.20571553270472,170.20571553270472,1905.9599999999998,24141.65466666667,28969.985600000004,28969.985600000004
69449,1,1530.575,2,829.85,-2.0000000000000013,2231.3,2231.3,829.85,3.4647129794057965E-16,700.7250000000001,990.9747984938872,990.9747984938872,3061.15,491015.5256250002,982031.0512500004,982031.0512500004
16652,1,681.0699999999999,10,1588.16,-1.3597185988499807,3.75,2159.3,3.75,0.5961975289901223,810.2039636535975,854.0299648138816,854.0299648138816,6810.7,656430.46272,729367.1808,729367.1808
18226,1,339.0081818181818,11,428.05,-0.9604482986682581,11.9,720.92,4.25,-0.27317433364060095,225.63853361347583,236.6516905419516,236.6516905419516,3729.09,50912.74785123966,56004.02263636363,56004.02263636363
14286,1,1162.8725,4,2050.08,-1.7451349296062146,22.74,2050.08,22.74,-0.18207099560248496,859.5227442998528,992.4913755922518,992.4913755922518,4651.49,738779.34796875,985039.1306250001,985039.1306250001
14162,1,111.68,1,111.68,NaN,111.68,111.68,111.68,NaN,0.0,NaN,NaN,111.68,0.0,NaN,NaN
12798,1,1662.72,2,1607.04,-2.000000000000001,1718.4,1718.4,1607.04,0.0,55.680000000000064,78.74341115293402,78.74341115293402,3325.44,3100.262400000007,6200.524800000014,6200.524800000014
14857,1,393.53,3,522.52,-1.5,7.47,650.6,7.47,-0.5961702545010641,277.9482737249265,340.41572275674923,340.41572275674923,1180.59,77255.24286666665,115882.86429999997,115882.86429999997
69351,1,175.81333333333336,3,196.86,-1.5,8.5,322.08,8.5,-0.24060036021338074,128.88063142130997,157.8458923549591,157.8458923549591,527.44,16610.217155555554,24915.32573333333,24915.32573333333
16999,1,242.41000000000003,2,245.83,-1.9999999999999993,238.99,245.83,238.99,0.0,3.4200000000000017,4.836610383315987,4.836610383315987,484.82000000000005,11.696400000000011,23.392800000000022,23.392800000000022
17295,1,204.925,2,279.36,-2.0000000000000004,130.49,279.36,130.49,0.0,74.435,105.26698651524133,105.26698651524133,409.85,5540.569225,11081.13845,11081.13845
13352,1,203.34,2,397.98,-2.0000000000000004,8.7,397.98,8.7,0.0,194.64000000000001,275.26252778029925,275.26252778029925,406.68,37884.729600000006,75769.45920000001,75769.45920000001
15553,1,437.23,1,437.23,NaN,437.23,437.23,437.23,NaN,0.0,NaN,NaN,437.23,0.0,NaN,NaN
15113,1,944.8125,4,2242.69,-1.481939798907808,169.92,2242.69,78.0,0.39634854773915834,888.0492175936816,1025.430909662697,1025.430909662697,3779.25,788631.41286875,1051508.5504916667,1051508.5504916667
13522,1,125.8,1,125.8,NaN,125.8,125.8,125.8,NaN,0.0,NaN,NaN,125.8,0.0,NaN,NaN
17924,1,240.39583333333334,12,279.0,5.2129598456200945,8.32,1574.52,3.75,2.5239865034730737,424.04480275198785,442.9003516995737,442.9003516995737,2884.75,179813.99474097227,196160.7215356061,196160.7215356061
69903,1,369.4459999999999,35,277.35,18.797034759607275,8.3,3108.64,4.05,4.133541567211726,522.0067295362607,529.6276688513744,529.6276688513744,12930.609999999997,272491.0256811428,280505.46761294117,280505.46761294117
69909,1,637.5511764705883,34,799.4,5.331685167057877,6.9,4406.61,6.9,2.4635282488639234,998.194187511112,1013.2054687573425,1013.2054687573425,21676.74,996391.635980969,1026585.3219197862,1026585.3219197862
17213,1,236.20285714285714,7,312.9,-1.6504172081164579,6.3,500.61,4.25,0.06042243673473022,207.39428327389805,224.01142870504663,224.01142870504663,1653.42,43012.38873469387,50181.120190476184,50181.120190476184
12766,1,1002.6633333333334,6,1149.29,-1.577718923440217,718.43,1319.01,686.48,-0.13839979780033657,240.8938680322842,263.88601097190934,263.88601097190934,6015.9800000000005,58029.855655555555,69635.82678666667,69635.82678666667
14107,1,309.11428571428576,7,363.24,0.08133825431530539,14.75,625.1,14.75,0.175175387809407,168.82501463748474,182.35185721174167,182.35185721174167,2163.8,28501.885567346937,33252.19982857143,33252.19982857143
16442,1,165.70999999999998,2,151.66,-2.000000000000001,179.76,179.76,151.66,0.0,14.049999999999997,19.86970055134198,19.86970055134198,331.41999999999996,197.40249999999992,394.80499999999984,394.80499999999984
69850,1,279.27479999999997,25,142.24,-0.9185749788420723,6.2,783.07,3.25,0.3237860183632826,219.6679353409596,224.19764768168287,224.19764768168287,6981.869999999999,48254.00181696001,50264.585226,50264.585226
70630,1,262.2833333333333,3,303.58,-1.5,6.75,476.52,6.75,-0.3096685142625227,193.99316866551996,237.5921384080991,237.5921384080991,786.8499999999999,37633.349488888874,56450.024233333315,56450.024233333315
13752,1,219.13600000000002,5,277.6,-1.6531762144343893,204.15,298.99,148.08,0.19211312231491137,59.667438557390746,66.71022432880885,66.71022432880885,1095.68,3560.203224,4450.25403,4450.25403
16623,1,129.45,1,129.45,NaN,129.45,129.45,129.45,NaN,0.0,NaN,NaN,129.45,0.0,NaN,NaN
17615,1,136.15,2,153.75,-2.0,118.55,153.75,118.55,-3.3365079628103873E-16,17.6,24.890158697766473,24.890158697766473,272.3,309.76000000000005,619.5200000000001,619.5200000000001
15668,1,76.32,1,76.32,NaN,76.32,76.32,76.32,NaN,0.0,NaN,NaN,76.32,0.0,NaN,NaN
16832,1,60.7,2,58.9,-2.0000000000000004,62.5,62.5,58.9,0.0,1.8000000000000007,2.545584412271572,2.545584412271572,121.4,3.2400000000000024,6.480000000000005,6.480000000000005
15826,1,414.815,4,720.0,-1.9101711592451789,4.95,878.46,4.95,0.05519339651855086,388.8925814733421,449.054473198965,449.054473198965,1659.26,151237.439925,201649.9199,201649.9199
14704,1,116.47999999999999,8,110.12,-0.7738199079365025,15.0,237.4,15.0,-0.04515735430741122,70.30328388489403,75.15737184639404,75.15737184639404,931.8399999999999,4942.551725,5648.630542857143,5648.630542857143
14029,1,233.82999999999998,2,165.2,-1.9999999999999987,302.46,302.46,165.2,-3.6013733494203825E-16,68.63,97.0574767856655,97.0574767856655,467.65999999999997,4710.076899999999,9420.153799999998,9420.153799999998
70427,1,728.1416666666668,6,1198.38,-0.2555664430858329,13.2,2388.2,13.2,1.104239584441506,838.5755463565714,918.6134858234266,918.6134858234266,4368.85,703208.9469472222,843850.7363366667,843850.7363366667
70562,1,73.0,2,137.5,-2.0,8.5,137.5,8.5,0.0,64.5,91.21677477306463,91.21677477306463,146.0,4160.25,8320.5,8320.5
14387,1,590.1866666666666,3,440.76,-1.4999999999999998,840.82,840.82,440.76,0.6685225453234076,178.31450293107278,218.38977295957187,218.38977295957187,1770.56,31796.061955555564,47694.09293333335,47694.09293333335
14660,1,142.87,2,128.95,-2.0000000000000004,156.79,156.79,128.95,0.0,13.920000000000002,19.685852788233486,19.685852788233486,285.74,193.76640000000006,387.5328000000001,387.5328000000001
70461,1,232.4,4,429.38,-1.9967026301491038,43.2,429.84,27.18,-0.002469463639414727,197.29138501211858,227.81246849108152,227.81246849108152,929.6,38923.890600000006,51898.520800000006,51898.520800000006
14179,1,359.89,2,551.68,-2.0000000000000004,168.1,551.68,168.1,0.0,191.78999999999996,271.23201912753586,271.23201912753586,719.78,36783.404099999985,73566.80819999997,73566.80819999997
17824,1,298.4,1,298.4,NaN,298.4,298.4,298.4,NaN,0.0,NaN,NaN,298.4,0.0,NaN,NaN
16491,1,731.5,1,731.5,NaN,731.5,731.5,731.5,NaN,0.0,NaN,NaN,731.5,0.0,NaN,NaN
12552,1,120.0,1,120.0,NaN,120.0,120.0,120.0,NaN,0.0,NaN,NaN,120.0,0.0,NaN,NaN
16887,1,194.88,1,194.88,NaN,194.88,194.88,194.88,NaN,0.0,NaN,NaN,194.88,0.0,NaN,NaN
70733,1,65.7,1,65.7,NaN,65.7,65.7,65.7,NaN,0.0,NaN,NaN,65.7,0.0,NaN,NaN
69992,1,345.4597435897436,39,295.5,12.644568387739334,1.25,2462.26,1.25,3.2047423912282076,429.4495661472216,435.06352423941127,435.06352423941127,13472.93,184426.92986403688,189280.2701236168,189280.2701236168
13491,1,120.9388888888889,9,98.9,-0.7536502285108337,56.82,187.85,56.82,0.13578035807789457,37.825362286417906,40.119855260345986,40.119855260345986,1088.45,1430.7580320987659,1609.6027861111115,1609.6027861111115
70130,1,386.04647058823537,17,2730.96,9.549405968341448,11.7,2730.96,2.5,3.210256966010528,614.0371699799248,632.9350274706438,632.9350274706438,6562.790000000001,377041.646116955,400606.7489992647,400606.7489992647
12681,1,530.5518181818182,22,1033.52,-0.6959881662577616,54.0,1238.06,11.9,0.1071215389228756,345.6148888395915,353.74811663824886,353.74811663824886,11672.140000000001,119449.65138760321,125137.73002510813,125137.73002510813
70008,1,389.0848,25,106.77,1.4827994976754377,54.0,1386.0,2.1,1.476839004321903,362.69347469310776,370.172477514649,370.172477514649,9727.119999999999,131546.55658496,137027.66310933334,137027.66310933334
13000,1,229.265,2,201.75,-2.0000000000000013,256.78,256.78,201.75,3.4928634606940333E-16,27.514999999999986,38.912086168695694,38.912086168695694,458.53,757.0752249999993,1514.1504499999985,1514.1504499999985
17912,1,54.40166666666667,6,95.25,-1.3253203389938413,15.4,125.56,9.9,0.49937003251327367,43.45121418198678,47.598420316925086,47.598420316925086,326.41,1888.0080138888889,2265.6096166666666,2265.6096166666666
70286,1,434.90399999999994,15,1085.46,-0.7187779470612612,51.19,1244.16,5.48,0.8983122600957607,428.8900180201602,443.9433452721513,443.9433452721513,6523.5599999999995,183946.64755733332,197085.69381142856,197085.69381142856
15197,1,300.55600000000004,5,556.5,-0.9868079126775391,3.77,556.5,3.77,-0.25356177043203915,186.96004349592988,209.02768316660834,209.02768316660834,1502.7800000000002,34954.057863999995,43692.572329999995,43692.572329999995
13165,1,510.74,2,354.64,-2.0,666.84,666.84,354.64,0.0,156.10000000000002,220.75873708644016,220.75873708644016,1021.48,24367.210000000006,48734.42000000001,48734.42000000001
69429,1,1056.4433333333334,6,131.4,1.1806969175764044,9.6,5639.52,9.6,1.7782277765529542,2052.3502737566237,2248.2370816768116,2248.2370816768116,6338.660000000001,4212141.646188889,5054569.975426666,5054569.975426666
13871,1,510.962,10,456.05,0.911380643712973,532.76,855.17,45.0,-0.7267956604869571,199.47353101602224,210.2635636422905,210.2635636422905,5109.62,39789.68957599999,44210.766195555545,44210.766195555545
12410,1,235.19333333333336,3,625.33,-1.4999999999999998,12.25,625.33,12.25,0.6856551989179558,276.8055630863577,339.0161937626776,339.0161937626776,705.58,76621.31975555555,114931.97963333334,114931.97963333334
14438,1,131.9,1,131.9,NaN,131.9,131.9,131.9,NaN,0.0,NaN,NaN,131.9,0.0,NaN,NaN
14147,1,166.13333333333335,3,182.8,-1.4999999999999998,15.0,300.6,15.0,-0.21045256655284414,117.18979857004997,143.5276047780821,143.5276047780821,498.40000000000003,13733.448888888888,20600.173333333332,20600.173333333332
12781,1,189.152,5,549.26,-0.8111530422582502,4.0,549.26,4.0,0.869719738890141,203.18469562444903,227.16739570193604,227.16739570193604,945.76,41284.020535999996,51605.025669999995,51605.025669999995
14247,1,136.77,1,136.77,NaN,136.77,136.77,136.77,NaN,0.0,NaN,NaN,136.77,0.0,NaN,NaN
17060,1,234.24,1,234.24,NaN,234.24,234.24,234.24,NaN,0.0,NaN,NaN,234.24,0.0,NaN,NaN
70497,1,366.582,5,227.32,-0.8998153329624587,2.5,817.04,2.5,0.40771953928363364,274.2462441237801,306.6166222173873,306.6166222173873,1832.9099999999999,75211.002416,94013.75302,94013.75302
18213,1,232.48,1,232.48,NaN,232.48,232.48,232.48,NaN,0.0,NaN,NaN,232.48,0.0,NaN,NaN
17734,1,136.7,2,112.98,-2.000000000000002,160.42,160.42,112.98,5.451877718266493E-16,23.71999999999999,33.5451456994898,33.5451456994898,273.4,562.6383999999996,1125.2767999999992,1125.2767999999992
17604,1,173.12,1,173.12,NaN,173.12,173.12,173.12,NaN,0.0,NaN,NaN,173.12,0.0,NaN,NaN
17166,1,74.39666666666666,3,127.59,-1.4999999999999998,16.85,127.59,16.85,-0.14321860084200977,45.314092975830626,55.49820297391018,55.49820297391018,223.19,2053.367022222222,3080.050533333333,3080.050533333333
17948,1,358.56,1,358.56,NaN,358.56,358.56,358.56,NaN,0.0,NaN,NaN,358.56,0.0,NaN,NaN
69232,1,269.52,2,216.37,-1.9999999999999987,322.67,322.67,216.37,0.0,53.150000000000006,75.16545084013,75.16545084013,539.04,2824.9225000000006,5649.845000000001,5649.845000000001
12641,1,185.9,1,185.9,NaN,185.9,185.9,185.9,NaN,0.0,NaN,NaN,185.9,0.0,NaN,NaN
16734,1,153.07999999999998,2,303.21,-1.9999999999999996,2.95,303.21,2.95,0.0,150.13,212.31588211907274,212.31588211907274,306.15999999999997,22539.0169,45078.0338,45078.0338
16761,1,316.62,1,316.62,NaN,316.62,316.62,316.62,NaN,0.0,NaN,NaN,316.62,0.0,NaN,NaN
14951,1,311.69,1,311.69,NaN,311.69,311.69,311.69,NaN,0.0,NaN,NaN,311.69,0.0,NaN,NaN
16236,1,432.2,1,432.2,NaN,432.2,432.2,432.2,NaN,0.0,NaN,NaN,432.2,0.0,NaN,NaN
16601,1,244.8,1,244.8,NaN,244.8,244.8,244.8,NaN,0.0,NaN,NaN,244.8,0.0,NaN,NaN
69281,1,264.12,2,521.54,-1.9999999999999987,6.7,521.54,6.7,0.0,257.41999999999996,364.0468552260821,364.0468552260821,528.24,66265.05639999997,132530.11279999994,132530.11279999994
18181,1,382.8,1,382.8,NaN,382.8,382.8,382.8,NaN,0.0,NaN,NaN,382.8,0.0,NaN,NaN
12618,1,177.31,1,177.31,NaN,177.31,177.31,177.31,NaN,0.0,NaN,NaN,177.31,0.0,NaN,NaN
17767,1,271.2,1,271.2,NaN,271.2,271.2,271.2,NaN,0.0,NaN,NaN,271.2,0.0,NaN,NaN
16878,1,13.3,1,13.3,NaN,13.3,13.3,13.3,NaN,0.0,NaN,NaN,13.3,0.0,NaN,NaN
16904,1,220.7476923076923,13,322.8,-0.6065739031979511,349.02,433.29,15.0,-0.2697896460319208,118.88241923163773,123.73674502438946,123.73674502438946,2869.72,14133.029602366867,15310.782069230772,15310.782069230772
69715,1,552.1641666666668,24,305.45,16.672046442902246,12.45,6260.9,2.1,4.1875996530541615,1224.9159774923226,1251.261270565291,1251.261270565291,13251.940000000002,1500419.151915972,1565654.7672166661,1565654.7672166661
69865,1,574.4929032258065,31,203.1,23.479333814125813,27.45,7952.68,0.85,4.93562756729884,1378.5674506862445,1401.3552333228324,1401.3552333228324,17809.28,1900448.2160915711,1963796.48996129,1963796.48996129
16927,1,170.725,2,218.1,-2.0,123.35,218.1,123.35,0.0,47.375,66.99836751742538,66.99836751742538,341.45,2244.390625,4488.78125,4488.78125
70106,1,210.8176470588235,17,204.0,4.2089188499187005,1.87,903.67,1.87,1.9844773366540907,210.40955001054522,216.88519983303988,216.88519983303988,3583.8999999999996,44272.17873564013,47039.18990661764,47039.18990661764
69852,1,730.7010526315792,19,8520.92,13.495241410964855,17.85,8520.92,1.65,3.896475787786083,1851.7079900314359,1902.4491105265536,1902.4491105265536,13883.320000000003,3428822.4803462606,3619312.618143275,3619312.618143275
12672,1,225.9,1,225.9,NaN,225.9,225.9,225.9,NaN,0.0,NaN,NaN,225.9,0.0,NaN,NaN
70218,1,362.27409090909083,22,193.01,1.92099929057209,606.0,1296.56,1.65,1.2691059239386684,298.06779181099495,305.0821112993164,305.0821112993164,7970.029999999999,88844.40851508264,93075.09463484849,93075.09463484849
17107,1,1607.2042857142858,7,1695.21,-1.0760064645513643,435.0,2423.6,70.8,-0.8294247754671848,886.0012833086021,956.9907625966083,956.9907625966083,11250.43,784998.2740244897,915831.319695238,915831.319695238
69596,1,479.59375,8,208.41,0.18855388591835398,1520.11,1520.11,23.8,1.1293730664914465,473.283576461763,505.9614256876986,505.9614256876986,3836.75,223997.34374843744,255996.9642839285,255996.9642839285
69756,1,281.5215384615384,13,360.24,2.2983209636435786,3.75,1062.1,3.75,1.6806394069220731,275.6030852469419,286.85678595326254,286.85678595326254,3659.7799999999993,75957.06059763311,82286.81564743587,82286.81564743587
16769,1,380.39,1,380.39,NaN,380.39,380.39,380.39,NaN,0.0,NaN,NaN,380.39,0.0,NaN,NaN
17409,1,385.925,2,260.55,-2.0,511.3,511.3,260.55,0.0,125.375,177.3070253825268,177.3070253825268,771.85,15718.890625,31437.78125,31437.78125
17631,1,176.11,3,302.55,-1.4999999999999993,111.83,302.55,111.83,0.7068086404246253,89.41077041758821,109.50538251611196,109.50538251611196,528.33,7994.285866666668,11991.428800000002,11991.428800000002
