counterparty_id,open_dt_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
15845,29,426.18,1,426.18,NaN,426.18,426.18,426.18,NaN,0.0,NaN,NaN,426.18,0.0,NaN,NaN
12843,15,306.1,1,306.1,NaN,306.1,306.1,306.1,NaN,0.0,NaN,NaN,306.1,0.0,NaN,NaN
15550,31,141.14,1,141.14,NaN,141.14,141.14,141.14,NaN,0.0,NaN,NaN,141.14,0.0,NaN,NaN
17980,12,248.7,1,248.7,NaN,248.7,248.7,248.7,NaN,0.0,NaN,NaN,248.7,0.0,NaN,NaN
69507,12,75.0,1,75.0,NaN,75.0,75.0,75.0,NaN,0.0,NaN,NaN,75.0,0.0,NaN,NaN
15920,22,35.33,1,35.33,NaN,35.33,35.33,35.33,NaN,0.0,NaN,NaN,35.33,0.0,NaN,NaN
70189,27,93.71666666666665,3,267.0,-1.4999999999999978,11.2,267.0,2.95,0.704705152349482,122.57610107829159,150.12445115081465,150.12445115081465,281.15,15024.900555555556,22537.350833333334,22537.350833333334
70113,7,21.96,1,21.96,NaN,21.96,21.96,21.96,NaN,0.0,NaN,NaN,21.96,0.0,NaN,NaN
14293,9,231.39,1,231.39,NaN,231.39,231.39,231.39,NaN,0.0,NaN,NaN,231.39,0.0,NaN,NaN
14606,18,108.44,1,108.44,NaN,108.44,108.44,108.44,NaN,0.0,NaN,NaN,108.44,0.0,NaN,NaN
14758,5,277.12,1,277.12,NaN,277.12,277.12,277.12,NaN,0.0,NaN,NaN,277.12,0.0,NaN,NaN
69705,23,173.8,1,173.8,NaN,173.8,173.8,173.8,NaN,0.0,NaN,NaN,173.8,0.0,NaN,NaN
70075,23,30.42,1,30.42,NaN,30.42,30.42,30.42,NaN,0.0,NaN,NaN,30.42,0.0,NaN,NaN
69774,21,350.86,2,132.05,-1.9999999999999973,569.67,569.67,132.05,-3.555974377501175E-16,218.80999999999997,309.4440695828569,309.4440695828569,701.72,47877.81609999999,95755.63219999998,95755.63219999998
13263,12,221.815,2,167.32,-2.0,276.31,276.31,167.32,0.0,54.495000000000005,77.06756808152183,77.06756808152183,443.63,2969.7050250000007,5939.410050000001,5939.410050000001
13769,31,282.23,1,282.23,NaN,282.23,282.23,282.23,NaN,0.0,NaN,NaN,282.23,0.0,NaN,NaN
70093,5,1069.2,1,1069.2,NaN,1069.2,1069.2,1069.2,NaN,0.0,NaN,NaN,1069.2,0.0,NaN,NaN
16755,11,588.36,1,588.36,NaN,588.36,588.36,588.36,NaN,0.0,NaN,NaN,588.36,0.0,NaN,NaN
16407,15,453.11,1,453.11,NaN,453.11,453.11,453.11,NaN,0.0,NaN,NaN,453.11,0.0,NaN,NaN
69689,22,306.72,1,306.72,NaN,306.72,306.72,306.72,NaN,0.0,NaN,NaN,306.72,0.0,NaN,NaN
14730,15,137.14,1,137.14,NaN,137.14,137.14,137.14,NaN,0.0,NaN,NaN,137.14,0.0,NaN,NaN
70198,13,34.8,1,34.8,NaN,34.8,34.8,34.8,NaN,0.0,NaN,NaN,34.8,0.0,NaN,NaN
16629,23,236.78,1,236.78,NaN,236.78,236.78,236.78,NaN,0.0,NaN,NaN,236.78,0.0,NaN,NaN
13192,28,447.62,1,447.62,NaN,447.62,447.62,447.62,NaN,0.0,NaN,NaN,447.62,0.0,NaN,NaN
12449,3,1087.7,1,1087.7,NaN,1087.7,1087.7,1087.7,NaN,0.0,NaN,NaN,1087.7,0.0,NaN,NaN
18044,3,431.97,1,431.97,NaN,431.97,431.97,431.97,NaN,0.0,NaN,NaN,431.97,0.0,NaN,NaN
12724,15,542.81,1,542.81,NaN,542.81,542.81,542.81,NaN,0.0,NaN,NaN,542.81,0.0,NaN,NaN
70395,31,358.0,1,358.0,NaN,358.0,358.0,358.0,NaN,0.0,NaN,NaN,358.0,0.0,NaN,NaN
16327,12,702.75,1,702.75,NaN,702.75,702.75,702.75,NaN,0.0,NaN,NaN,702.75,0.0,NaN,NaN
70109,20,569.34,1,569.34,NaN,569.34,569.34,569.34,NaN,0.0,NaN,NaN,569.34,0.0,NaN,NaN
69892,20,516.75,2,886.63,-2.0000000000000027,146.87,886.63,146.87,-5.889352666348E-16,369.88,523.0893124505604,523.0893124505604,1033.5,136811.2144,273622.4288,273622.4288
18241,12,184.78,1,184.78,NaN,184.78,184.78,184.78,NaN,0.0,NaN,NaN,184.78,0.0,NaN,NaN
16422,9,504.96,1,504.96,NaN,504.96,504.96,504.96,NaN,0.0,NaN,NaN,504.96,0.0,NaN,NaN
70089,9,441.8,1,441.8,NaN,441.8,441.8,441.8,NaN,0.0,NaN,NaN,441.8,0.0,NaN,NaN
15050,14,30.0,1,30.0,NaN,30.0,30.0,30.0,NaN,0.0,NaN,NaN,30.0,0.0,NaN,NaN
17373,28,146.22,1,146.22,NaN,146.22,146.22,146.22,NaN,0.0,NaN,NaN,146.22,0.0,NaN,NaN
15187,17,194.18,1,194.18,NaN,194.18,194.18,194.18,NaN,0.0,NaN,NaN,194.18,0.0,NaN,NaN
14916,2,301.22,1,301.22,NaN,301.22,301.22,301.22,NaN,0.0,NaN,NaN,301.22,0.0,NaN,NaN
14422,2,1285.98,1,1285.98,NaN,1285.98,1285.98,1285.98,NaN,0.0,NaN,NaN,1285.98,0.0,NaN,NaN
14121,9,502.13,2,233.1,-1.9999999999999976,771.16,771.16,233.1,-3.826378980728427E-16,269.03,380.4658746852337,380.4658746852337,1004.26,72377.14089999998,144754.28179999997,144754.28179999997
70185,19,130.01,1,130.01,NaN,130.01,130.01,130.01,NaN,0.0,NaN,NaN,130.01,0.0,NaN,NaN
14290,1,250.52,1,250.52,NaN,250.52,250.52,250.52,NaN,0.0,NaN,NaN,250.52,0.0,NaN,NaN
70042,12,131.4,1,131.4,NaN,131.4,131.4,131.4,NaN,0.0,NaN,NaN,131.4,0.0,NaN,NaN
17262,20,298.0,1,298.0,NaN,298.0,298.0,298.0,NaN,0.0,NaN,NaN,298.0,0.0,NaN,NaN
17354,5,1393.06,1,1393.06,NaN,1393.06,1393.06,1393.06,NaN,0.0,NaN,NaN,1393.06,0.0,NaN,NaN
70506,22,401.55,1,401.55,NaN,401.55,401.55,401.55,NaN,0.0,NaN,NaN,401.55,0.0,NaN,NaN
17243,19,375.72,1,375.72,NaN,375.72,375.72,375.72,NaN,0.0,NaN,NaN,375.72,0.0,NaN,NaN
14748,2,296.98,1,296.98,NaN,296.98,296.98,296.98,NaN,0.0,NaN,NaN,296.98,0.0,NaN,NaN
69911,14,278.36,2,461.32,-2.0000000000000018,95.4,461.32,95.4,-6.082633739874251E-16,182.95999999999998,258.7445133717814,258.7445133717814,556.72,33474.36159999999,66948.72319999998,66948.72319999998
17052,25,413.75,1,413.75,NaN,413.75,413.75,413.75,NaN,0.0,NaN,NaN,413.75,0.0,NaN,NaN
70091,12,491.86,1,491.86,NaN,491.86,491.86,491.86,NaN,0.0,NaN,NaN,491.86,0.0,NaN,NaN
17838,23,466.6,1,466.6,NaN,466.6,466.6,466.6,NaN,0.0,NaN,NaN,466.6,0.0,NaN,NaN
17564,15,210.55,1,210.55,NaN,210.55,210.55,210.55,NaN,0.0,NaN,NaN,210.55,0.0,NaN,NaN
69924,11,598.73,1,598.73,NaN,598.73,598.73,598.73,NaN,0.0,NaN,NaN,598.73,0.0,NaN,NaN
13815,30,946.41,1,946.41,NaN,946.41,946.41,946.41,NaN,0.0,NaN,NaN,946.41,0.0,NaN,NaN
70112,31,212.92,1,212.92,NaN,212.92,212.92,212.92,NaN,0.0,NaN,NaN,212.92,0.0,NaN,NaN
14739,5,509.96,1,509.96,NaN,509.96,509.96,509.96,NaN,0.0,NaN,NaN,509.96,0.0,NaN,NaN
69994,15,354.0,1,354.0,NaN,354.0,354.0,354.0,NaN,0.0,NaN,NaN,354.0,0.0,NaN,NaN
12921,2,810.76,1,810.76,NaN,810.76,810.76,810.76,NaN,0.0,NaN,NaN,810.76,0.0,NaN,NaN
70284,9,163.02,1,163.02,NaN,163.02,163.02,163.02,NaN,0.0,NaN,NaN,163.02,0.0,NaN,NaN
13928,4,107.9,1,107.9,NaN,107.9,107.9,107.9,NaN,0.0,NaN,NaN,107.9,0.0,NaN,NaN
13426,2,298.48,1,298.48,NaN,298.48,298.48,298.48,NaN,0.0,NaN,NaN,298.48,0.0,NaN,NaN
69798,29,287.88,1,287.88,NaN,287.88,287.88,287.88,NaN,0.0,NaN,NaN,287.88,0.0,NaN,NaN
14083,23,446.57,1,446.57,NaN,446.57,446.57,446.57,NaN,0.0,NaN,NaN,446.57,0.0,NaN,NaN
16620,25,83.2,1,83.2,NaN,83.2,83.2,83.2,NaN,0.0,NaN,NaN,83.2,0.0,NaN,NaN
16143,20,475.58,1,475.58,NaN,475.58,475.58,475.58,NaN,0.0,NaN,NaN,475.58,0.0,NaN,NaN
17754,8,200.99,1,200.99,NaN,200.99,200.99,200.99,NaN,0.0,NaN,NaN,200.99,0.0,NaN,NaN
16161,19,31.05,2,39.0,-2.0,23.1,39.0,23.1,0.0,7.949999999999999,11.242997820866105,11.242997820866105,62.1,63.202499999999986,126.40499999999997,126.40499999999997
70144,24,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
69863,9,11.5,1,11.5,NaN,11.5,11.5,11.5,NaN,0.0,NaN,NaN,11.5,0.0,NaN,NaN
70181,10,3.78,1,3.78,NaN,3.78,3.78,3.78,NaN,0.0,NaN,NaN,3.78,0.0,NaN,NaN
18183,24,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
13324,15,32.85,1,32.85,NaN,32.85,32.85,32.85,NaN,0.0,NaN,NaN,32.85,0.0,NaN,NaN
69681,22,26.02,1,26.02,NaN,26.02,26.02,26.02,NaN,0.0,NaN,NaN,26.02,0.0,NaN,NaN
17389,18,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
17888,9,128.27,1,128.27,NaN,128.27,128.27,128.27,NaN,0.0,NaN,NaN,128.27,0.0,NaN,NaN
16255,7,5.0,1,5.0,NaN,5.0,5.0,5.0,NaN,0.0,NaN,NaN,5.0,0.0,NaN,NaN
69791,25,24.765,2,17.0,-2.0,32.53,32.53,17.0,0.0,7.765000000000001,10.981368311827083,10.981368311827083,49.53,60.29522500000001,120.59045000000002,120.59045000000002
69834,6,88.45,1,88.45,NaN,88.45,88.45,88.45,NaN,0.0,NaN,NaN,88.45,0.0,NaN,NaN
12536,10,8322.12,1,8322.12,NaN,8322.12,8322.12,8322.12,NaN,0.0,NaN,NaN,8322.12,0.0,NaN,NaN
15521,23,10.2,1,10.2,NaN,10.2,10.2,10.2,NaN,0.0,NaN,NaN,10.2,0.0,NaN,NaN
70148,6,33.35,1,33.35,NaN,33.35,33.35,33.35,NaN,0.0,NaN,NaN,33.35,0.0,NaN,NaN
69657,1,39.6,1,39.6,NaN,39.6,39.6,39.6,NaN,0.0,NaN,NaN,39.6,0.0,NaN,NaN
17888,6,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
69756,30,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
15622,7,381.95,1,381.95,NaN,381.95,381.95,381.95,NaN,0.0,NaN,NaN,381.95,0.0,NaN,NaN
70258,3,163.0125,4,308.65,-1.1414725073634193,48.65,308.65,48.65,0.42550584841470895,95.78234032821497,110.59991994421452,110.59991994421452,652.05,9174.256718749995,12232.34229166666,12232.34229166666
69937,26,290.26666666666665,3,44.4,-1.4999999999999993,557.72,557.72,44.4,0.15302012974087226,210.11717958214547,257.33993808449816,257.33993808449816,870.8,44149.229155555564,66223.84373333334,66223.84373333334
69949,12,455.2266666666667,3,238.11,-1.4999999999999991,743.28,743.28,238.11,0.4639937160759576,212.24701055347958,259.9484376435706,259.9484376435706,1365.68,45048.79348888888,67573.19023333331,67573.19023333331
69841,19,235.435,2,159.55,-2.0,311.32,311.32,159.55,0.0,75.88499999999999,107.3175961806823,107.3175961806823,470.87,5758.533224999998,11517.066449999997,11517.066449999997
17591,28,431.21000000000004,2,406.6,-1.9999999999999996,455.82,455.82,406.6,0.0,24.609999999999985,34.80379577000185,34.80379577000185,862.4200000000001,605.6520999999992,1211.3041999999984,1211.3041999999984
18102,3,4761.814999999999,4,15885.49,-0.6714368820493712,1465.6,15885.49,710.25,1.1486070389217868,6427.941755182992,7422.347805380272,7422.347805380272,19047.259999999995,4.1318435208025E7,5.509124694403333E7,5.509124694403333E7
70043,4,268.86,1,268.86,NaN,268.86,268.86,268.86,NaN,0.0,NaN,NaN,268.86,0.0,NaN,NaN
14667,3,186.32,2,213.26,-2.000000000000001,159.38,213.26,159.38,0.0,26.939999999999998,38.098913370331175,38.098913370331175,372.64,725.7635999999999,1451.5271999999998,1451.5271999999998
17790,21,127.0,1,127.0,NaN,127.0,127.0,127.0,NaN,0.0,NaN,NaN,127.0,0.0,NaN,NaN
14057,29,570.6466666666666,3,632.52,-1.5000000000000004,639.16,639.16,440.26,-0.7043594284150698,92.23713833857211,112.96696213200269,112.96696213200269,1711.94,8507.689688888888,12761.534533333332,12761.534533333332
70163,26,501.69,1,501.69,NaN,501.69,501.69,501.69,NaN,0.0,NaN,NaN,501.69,0.0,NaN,NaN
17913,10,218.05,1,218.05,NaN,218.05,218.05,218.05,NaN,0.0,NaN,NaN,218.05,0.0,NaN,NaN
17358,25,246.7,1,246.7,NaN,246.7,246.7,246.7,NaN,0.0,NaN,NaN,246.7,0.0,NaN,NaN
17114,27,142.24,1,142.24,NaN,142.24,142.24,142.24,NaN,0.0,NaN,NaN,142.24,0.0,NaN,NaN
17602,15,581.13,1,581.13,NaN,581.13,581.13,581.13,NaN,0.0,NaN,NaN,581.13,0.0,NaN,NaN
13551,19,91.8,1,91.8,NaN,91.8,91.8,91.8,NaN,0.0,NaN,NaN,91.8,0.0,NaN,NaN
70144,20,140.87,3,372.29,-1.5,25.72,372.29,24.6,0.707081938090152,163.63929010682816,200.4163813164982,200.4163813164982,422.61,26777.81726666667,40166.725900000005,40166.725900000005
70193,24,176.22,2,303.24,-1.9999999999999976,49.2,303.24,49.2,4.544475902421808E-16,127.02000000000001,179.63340669263056,179.63340669263056,352.44,16134.080400000003,32268.160800000005,32268.160800000005
69662,25,732.88,2,1127.52,-2.0000000000000004,338.24,1127.52,338.24,0.0,394.64,558.1052402549183,558.1052402549183,1465.76,155740.7296,311481.4592,311481.4592
69883,29,79.2,2,46.2,-2.0,112.2,112.2,46.2,0.0,33.0,46.66904755831214,46.66904755831214,158.4,1089.0,2178.0,2178.0
70239,16,312.41,1,312.41,NaN,312.41,312.41,312.41,NaN,0.0,NaN,NaN,312.41,0.0,NaN,NaN
17865,4,729.565,2,596.24,-2.000000000000001,862.89,862.89,596.24,3.9297538944634194E-16,133.325,188.5500232033929,188.5500232033929,1459.13,17775.555624999997,35551.111249999994,35551.111249999994
12679,26,794.06,1,794.06,NaN,794.06,794.06,794.06,NaN,0.0,NaN,NaN,794.06,0.0,NaN,NaN
69972,29,61.59,1,61.59,NaN,61.59,61.59,61.59,NaN,0.0,NaN,NaN,61.59,0.0,NaN,NaN
69592,6,1570.19,1,1570.19,NaN,1570.19,1570.19,1570.19,NaN,0.0,NaN,NaN,1570.19,0.0,NaN,NaN
69613,27,586.815,2,312.93,-1.9999999999999996,860.7,860.7,312.93,0.0,273.885,387.3318815305551,387.3318815305551,1173.63,75012.993225,150025.98645,150025.98645
69798,24,377.88,1,377.88,NaN,377.88,377.88,377.88,NaN,0.0,NaN,NaN,377.88,0.0,NaN,NaN
13082,6,271.5,1,271.5,NaN,271.5,271.5,271.5,NaN,0.0,NaN,NaN,271.5,0.0,NaN,NaN
13533,1,18.15,1,18.15,NaN,18.15,18.15,18.15,NaN,0.0,NaN,NaN,18.15,0.0,NaN,NaN
69425,22,248.29,1,248.29,NaN,248.29,248.29,248.29,NaN,0.0,NaN,NaN,248.29,0.0,NaN,NaN
70082,4,35.725,2,56.05,-2.0,15.4,56.05,15.4,0.0,20.325,28.743890655233155,28.743890655233155,71.45,413.105625,826.21125,826.21125
14441,30,348.7,2,356.84,-2.0000000000000004,340.56,356.84,340.56,0.0,8.139999999999986,11.511698397716975,11.511698397716975,697.4,66.25959999999978,132.51919999999956,132.51919999999956
69967,18,252.74666666666667,3,270.0,-1.5000000000000007,99.47,388.77,99.47,-0.2148967716336137,118.73466394537957,145.41967072350744,145.41967072350744,758.24,14097.920422222218,21146.880633333327,21146.880633333327
17883,30,119.35,1,119.35,NaN,119.35,119.35,119.35,NaN,0.0,NaN,NaN,119.35,0.0,NaN,NaN
69958,22,112.8,1,112.8,NaN,112.8,112.8,112.8,NaN,0.0,NaN,NaN,112.8,0.0,NaN,NaN
13655,6,383.65,1,383.65,NaN,383.65,383.65,383.65,NaN,0.0,NaN,NaN,383.65,0.0,NaN,NaN
70170,23,138.79,1,138.79,NaN,138.79,138.79,138.79,NaN,0.0,NaN,NaN,138.79,0.0,NaN,NaN
13742,11,172.72,1,172.72,NaN,172.72,172.72,172.72,NaN,0.0,NaN,NaN,172.72,0.0,NaN,NaN
13082,20,840.24,1,840.24,NaN,840.24,840.24,840.24,NaN,0.0,NaN,NaN,840.24,0.0,NaN,NaN
70394,25,130.8,1,130.8,NaN,130.8,130.8,130.8,NaN,0.0,NaN,NaN,130.8,0.0,NaN,NaN
15281,7,252.23,1,252.23,NaN,252.23,252.23,252.23,NaN,0.0,NaN,NaN,252.23,0.0,NaN,NaN
14022,24,440.0,1,440.0,NaN,440.0,440.0,440.0,NaN,0.0,NaN,NaN,440.0,0.0,NaN,NaN
70291,9,150.32,1,150.32,NaN,150.32,150.32,150.32,NaN,0.0,NaN,NaN,150.32,0.0,NaN,NaN
15668,25,76.32,1,76.32,NaN,76.32,76.32,76.32,NaN,0.0,NaN,NaN,76.32,0.0,NaN,NaN
16308,24,640.0,1,640.0,NaN,640.0,640.0,640.0,NaN,0.0,NaN,NaN,640.0,0.0,NaN,NaN
70075,21,727.665,2,791.33,-1.9999999999999987,664.0,791.33,664.0,0.0,63.66500000000002,90.03590644848312,90.03590644848312,1455.33,4053.2322250000025,8106.464450000005,8106.464450000005
14194,4,345.75,2,689.42,-2.000000000000001,2.08,689.42,2.08,-3.671091794366374E-16,343.66999999999996,486.02277498076154,486.02277498076154,691.5,118109.06889999997,236218.13779999994,236218.13779999994
70186,26,8895.66,1,8895.66,NaN,8895.66,8895.66,8895.66,NaN,0.0,NaN,NaN,8895.66,0.0,NaN,NaN
14646,13,5500.139999999999,2,732.4,-1.999999999999999,10267.88,10267.88,732.4,0.0,4767.74,6742.6025698687,6742.6025698687,11000.279999999999,2.2731344707599998E7,4.5462689415199995E7,4.5462689415199995E7
69734,6,122.95,2,213.05,-1.9999999999999998,32.85,213.05,32.85,0.0,90.10000000000001,127.42064196981588,127.42064196981588,245.9,8118.010000000001,16236.020000000002,16236.020000000002
14825,2,136.375,2,140.7,-2.000000000000001,132.05,140.7,132.05,0.0,4.324999999999989,6.1164736572636205,6.1164736572636205,272.75,18.705624999999902,37.411249999999804,37.411249999999804
69885,22,430.47,2,419.8,-1.9999999999999996,441.14,441.14,419.8,0.0,10.669999999999987,15.089658710520906,15.089658710520906,860.94,113.84889999999973,227.69779999999946,227.69779999999946
70343,19,316.95,1,316.95,NaN,316.95,316.95,316.95,NaN,0.0,NaN,NaN,316.95,0.0,NaN,NaN
70355,10,145.9,1,145.9,NaN,145.9,145.9,145.9,NaN,0.0,NaN,NaN,145.9,0.0,NaN,NaN
69811,25,180.94,1,180.94,NaN,180.94,180.94,180.94,NaN,0.0,NaN,NaN,180.94,0.0,NaN,NaN
70144,2,1648.345,2,106.75,-2.000000000000001,3189.94,3189.94,106.75,0.0,1541.595,2180.1445566865514,2180.1445566865514,3296.69,2376515.1440250003,4753030.288050001,4753030.288050001
70201,9,226.875,2,117.75,-2.0,336.0,336.0,117.75,0.0,109.125,154.326054993964,154.326054993964,453.75,11908.265625,23816.53125,23816.53125
12974,13,144.8,1,144.8,NaN,144.8,144.8,144.8,NaN,0.0,NaN,NaN,144.8,0.0,NaN,NaN
70373,4,94.41,1,94.41,NaN,94.41,94.41,94.41,NaN,0.0,NaN,NaN,94.41,0.0,NaN,NaN
69963,12,170.91333333333333,3,294.69,-1.5000000000000002,4.5,294.69,4.5,-0.4807404240848705,122.24558078810958,149.71964812052337,149.71964812052337,512.74,14943.982022222224,22415.973033333335,22415.973033333335
15508,21,241.48,1,241.48,NaN,241.48,241.48,241.48,NaN,0.0,NaN,NaN,241.48,0.0,NaN,NaN
13637,15,262.25,1,262.25,NaN,262.25,262.25,262.25,NaN,0.0,NaN,NaN,262.25,0.0,NaN,NaN
14711,4,160.15,1,160.15,NaN,160.15,160.15,160.15,NaN,0.0,NaN,NaN,160.15,0.0,NaN,NaN
69872,6,387.42,1,387.42,NaN,387.42,387.42,387.42,NaN,0.0,NaN,NaN,387.42,0.0,NaN,NaN
69996,17,211.92,1,211.92,NaN,211.92,211.92,211.92,NaN,0.0,NaN,NaN,211.92,0.0,NaN,NaN
69628,1,557.7,1,557.7,NaN,557.7,557.7,557.7,NaN,0.0,NaN,NaN,557.7,0.0,NaN,NaN
15585,31,455.3,1,455.3,NaN,455.3,455.3,455.3,NaN,0.0,NaN,NaN,455.3,0.0,NaN,NaN
17193,30,529.89,2,299.04,-1.9999999999999993,760.74,760.74,299.04,0.0,230.85,326.471200873829,326.471200873829,1059.78,53291.722499999996,106583.44499999999,106583.44499999999
69835,29,655.79,1,655.79,NaN,655.79,655.79,655.79,NaN,0.0,NaN,NaN,655.79,0.0,NaN,NaN
70072,25,146.61,1,146.61,NaN,146.61,146.61,146.61,NaN,0.0,NaN,NaN,146.61,0.0,NaN,NaN
15189,29,834.9499999999999,2,385.78,-1.9999999999999993,1284.12,1284.12,385.78,0.0,449.16999999999996,635.2223058111231,635.2223058111231,1669.8999999999999,201753.68889999995,403507.3777999999,403507.3777999999
69839,28,514.5,1,514.5,NaN,514.5,514.5,514.5,NaN,0.0,NaN,NaN,514.5,0.0,NaN,NaN
69783,1,613.91,1,613.91,NaN,613.91,613.91,613.91,NaN,0.0,NaN,NaN,613.91,0.0,NaN,NaN
70310,5,18.0,1,18.0,NaN,18.0,18.0,18.0,NaN,0.0,NaN,NaN,18.0,0.0,NaN,NaN
16180,26,1885.1,1,1885.1,NaN,1885.1,1885.1,1885.1,NaN,0.0,NaN,NaN,1885.1,0.0,NaN,NaN
13764,16,445.74,1,445.74,NaN,445.74,445.74,445.74,NaN,0.0,NaN,NaN,445.74,0.0,NaN,NaN
16891,2,205.66,1,205.66,NaN,205.66,205.66,205.66,NaN,0.0,NaN,NaN,205.66,0.0,NaN,NaN
16174,22,383.2,1,383.2,NaN,383.2,383.2,383.2,NaN,0.0,NaN,NaN,383.2,0.0,NaN,NaN
70046,22,218.27,1,218.27,NaN,218.27,218.27,218.27,NaN,0.0,NaN,NaN,218.27,0.0,NaN,NaN
16656,1,60.0,1,60.0,NaN,60.0,60.0,60.0,NaN,0.0,NaN,NaN,60.0,0.0,NaN,NaN
13162,16,382.85,1,382.85,NaN,382.85,382.85,382.85,NaN,0.0,NaN,NaN,382.85,0.0,NaN,NaN
17340,2,595.72,1,595.72,NaN,595.72,595.72,595.72,NaN,0.0,NaN,NaN,595.72,0.0,NaN,NaN
69417,22,65.0,1,65.0,NaN,65.0,65.0,65.0,NaN,0.0,NaN,NaN,65.0,0.0,NaN,NaN
12919,22,182.65,1,182.65,NaN,182.65,182.65,182.65,NaN,0.0,NaN,NaN,182.65,0.0,NaN,NaN
13435,2,393.14,1,393.14,NaN,393.14,393.14,393.14,NaN,0.0,NaN,NaN,393.14,0.0,NaN,NaN
17857,13,3875.88,1,3875.88,NaN,3875.88,3875.88,3875.88,NaN,0.0,NaN,NaN,3875.88,0.0,NaN,NaN
14004,12,765.9,1,765.9,NaN,765.9,765.9,765.9,NaN,0.0,NaN,NaN,765.9,0.0,NaN,NaN
16342,23,57.5,1,57.5,NaN,57.5,57.5,57.5,NaN,0.0,NaN,NaN,57.5,0.0,NaN,NaN
69905,19,462.75,1,462.75,NaN,462.75,462.75,462.75,NaN,0.0,NaN,NaN,462.75,0.0,NaN,NaN
70252,21,676.36,1,676.36,NaN,676.36,676.36,676.36,NaN,0.0,NaN,NaN,676.36,0.0,NaN,NaN
70379,6,573.46,1,573.46,NaN,573.46,573.46,573.46,NaN,0.0,NaN,NaN,573.46,0.0,NaN,NaN
13548,14,401.4,1,401.4,NaN,401.4,401.4,401.4,NaN,0.0,NaN,NaN,401.4,0.0,NaN,NaN
17449,23,174.86,1,174.86,NaN,174.86,174.86,174.86,NaN,0.0,NaN,NaN,174.86,0.0,NaN,NaN
70260,15,185.0,1,185.0,NaN,185.0,185.0,185.0,NaN,0.0,NaN,NaN,185.0,0.0,NaN,NaN
70049,29,23.0,1,23.0,NaN,23.0,23.0,23.0,NaN,0.0,NaN,NaN,23.0,0.0,NaN,NaN
70327,15,164.42,1,164.42,NaN,164.42,164.42,164.42,NaN,0.0,NaN,NaN,164.42,0.0,NaN,NaN
13983,23,197.72500000000002,2,382.48,-2.0000000000000004,12.97,382.48,12.97,0.0,184.755,261.2830267162412,261.2830267162412,395.45000000000005,34134.410025,68268.82005,68268.82005
15845,23,543.24,1,543.24,NaN,543.24,543.24,543.24,NaN,0.0,NaN,NaN,543.24,0.0,NaN,NaN
69963,9,157.2,1,157.2,NaN,157.2,157.2,157.2,NaN,0.0,NaN,NaN,157.2,0.0,NaN,NaN
13563,8,466.65,1,466.65,NaN,466.65,466.65,466.65,NaN,0.0,NaN,NaN,466.65,0.0,NaN,NaN
70038,21,92.35,1,92.35,NaN,92.35,92.35,92.35,NaN,0.0,NaN,NaN,92.35,0.0,NaN,NaN
69998,9,405.20500000000004,2,491.18,-2.0000000000000018,319.23,491.18,319.23,-3.663731051091966E-16,85.975,121.58701102502684,121.58701102502684,810.4100000000001,7391.700624999999,14783.401249999997,14783.401249999997
69647,1,238.22,1,238.22,NaN,238.22,238.22,238.22,NaN,0.0,NaN,NaN,238.22,0.0,NaN,NaN
15452,3,166.08,1,166.08,NaN,166.08,166.08,166.08,NaN,0.0,NaN,NaN,166.08,0.0,NaN,NaN
70006,24,504.57666666666665,3,502.44,-1.5000000000000004,625.86,625.86,385.43,0.03263821323272331,98.16676366718467,120.2292403424946,120.2292403424946,1513.73,9636.713488888889,14455.070233333332,14455.070233333332
18116,31,163.56,1,163.56,NaN,163.56,163.56,163.56,NaN,0.0,NaN,NaN,163.56,0.0,NaN,NaN
17203,8,1263.97,1,1263.97,NaN,1263.97,1263.97,1263.97,NaN,0.0,NaN,NaN,1263.97,0.0,NaN,NaN
70042,2,1210.28,1,1210.28,NaN,1210.28,1210.28,1210.28,NaN,0.0,NaN,NaN,1210.28,0.0,NaN,NaN
70228,8,539.18,1,539.18,NaN,539.18,539.18,539.18,NaN,0.0,NaN,NaN,539.18,0.0,NaN,NaN
16444,13,113.27,1,113.27,NaN,113.27,113.27,113.27,NaN,0.0,NaN,NaN,113.27,0.0,NaN,NaN
